"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"28","7230","41.638,2.355","2.355","41.638","195","107","0","1955",25,85,60,"Corylus avenula"
"29","7230","41.638,2.355","2.355","41.638","195","107","0","1969",48,77,29,"Corylus avenula"
"30","7230","41.638,2.355","2.355","41.638","195","107","0","1972",34,72,38,"Corylus avenula"
"31","7230","41.638,2.355","2.355","41.638","195","107","0","1973",38,72,34,"Corylus avenula"
"32","7230","41.638,2.355","2.355","41.638","195","107","0","1974",34,81,47,"Corylus avenula"
"33","7230","41.638,2.355","2.355","41.638","195","107","0","1975",23,75,52,"Corylus avenula"
"34","7230","41.638,2.355","2.355","41.638","195","107","0","1976",39,71,32,"Corylus avenula"
"35","7230","41.638,2.355","2.355","41.638","195","107","0","1977",11,57,46,"Corylus avenula"
"36","7230","41.638,2.355","2.355","41.638","195","107","0","1980",33,82,49,"Corylus avenula"
"37","7230","41.638,2.355","2.355","41.638","195","107","0","1983",30,76,46,"Corylus avenula"
"38","7230","41.638,2.355","2.355","41.638","195","107","0","1984",31,99,68,"Corylus avenula"
"39","7230","41.638,2.355","2.355","41.638","195","107","0","1985",38,89,51,"Corylus avenula"
"40","7230","41.638,2.355","2.355","41.638","195","107","0","1986",45,84,39,"Corylus avenula"
"41","7230","41.638,2.355","2.355","41.638","195","107","0","1989",31,79,48,"Corylus avenula"
"42","7230","41.638,2.355","2.355","41.638","195","107","0","1990",20,76,56,"Corylus avenula"
"43","7230","41.638,2.355","2.355","41.638","195","107","0","1991",42,73,31,"Corylus avenula"
"44","7230","41.638,2.355","2.355","41.638","195","107","0","1992",47,82,35,"Corylus avenula"
"45","7230","41.638,2.355","2.355","41.638","195","107","0","1993",30,69,39,"Corylus avenula"
"47","7230","41.638,2.355","2.355","41.638","195","107","0","1994",30,66,36,"Corylus avenula"
"48","7230","41.638,2.355","2.355","41.638","195","107","0","1995",29,80,51,"Corylus avenula"
"49","7230","41.638,2.355","2.355","41.638","195","107","0","1996",15,83,68,"Corylus avenula"
"50","7230","41.638,2.355","2.355","41.638","195","107","0","1997",17,59,42,"Corylus avenula"
"51","7230","41.638,2.355","2.355","41.638","195","107","0","1998",22,60,38,"Corylus avenula"
"52","7230","41.638,2.355","2.355","41.638","195","107","0","1999",27,71,44,"Corylus avenula"
"70","6450","47.7833,13.2333","13.2333","47.7833","787","107","0","2000",131,120,-11,"Corylus avenula"
"74","6477","48.05,15.2","15.2","48.05","297","107","0","2000",37,92,55,"Corylus avenula"
"75","6480","46.8,13.5667","13.5667","46.8","719","107","0","2000",43,88,45,"Corylus avenula"
"77","6494","46.7,13.6833","13.6833","46.7","748","107","0","2000",46,100,54,"Corylus avenula"
"79","6518","48.3,14.6333","14.6333","48.3","542","107","0","2000",58,92,34,"Corylus avenula"
"82","6524","46.6333,14.5333","14.5333","46.6333","453","107","0","2000",59,107,48,"Corylus avenula"
"89","6571","48.4833,16.65","16.65","48.4833","196","107","0","2000",47,106,59,"Corylus avenula"
"94","6589","47.4,16.25","16.25","47.4","615","107","0","2000",106,75,-31,"Corylus avenula"
"100","6617","47.4167,13.6333","13.6333","47.4167","1203","107","0","2000",91,121,30,"Corylus avenula"
"101","6620","46.95,14.4167","14.4167","46.95","634","107","0","2000",51,109,58,"Corylus avenula"
"103","6639","47.2333,12.5667","12.5667","47.2333","796","107","0","2000",76,123,47,"Corylus avenula"
"104","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2000",130,117,-13,"Corylus avenula"
"107","6662","48.85,15.5","15.5","48.85","470","107","0","2000",61,111,50,"Corylus avenula"
"109","6665","47.5333,15.2333","15.2333","47.5333","784","107","0","2000",76,115,39,"Corylus avenula"
"113","6695","48.95,15.0333","15.0333","48.95","559","107","0","2000",87,109,22,"Corylus avenula"
"116","6703","48.0167,15.5833","15.5833","48.0167","681","107","0","2000",44,111,67,"Corylus avenula"
"117","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2000",84,110,26,"Corylus avenula"
"118","6708","48.0667,14.45","14.45","48.0667","340","107","0","2000",57,87,30,"Corylus avenula"
"121","6880","48.0667,18.95","18.95","48.0667","137","107","0","2000",66,94,28,"Corylus avenula"
"122","6882","48.2167,18.6","18.6","48.2167","163","107","0","2000",58,99,41,"Corylus avenula"
"124","6887","48.4667,18.3167","18.3167","48.4667","342","107","0","2000",73,111,38,"Corylus avenula"
"125","6888","48.5667,18.3","18.3","48.5667","232","107","0","2000",68,100,32,"Corylus avenula"
"127","6891","48.6833,17.6667","17.6667","48.6833","297","107","0","2000",72,114,42,"Corylus avenula"
"128","6892","48.6833,17.0167","17.0167","48.6833","159","107","0","2000",47,97,50,"Corylus avenula"
"129","6895","48.2167,19.95","19.95","48.2167","220","107","0","2000",66,111,45,"Corylus avenula"
"131","6898","48.3667,19.2","19.2","48.3667","610","107","0","2000",68,111,43,"Corylus avenula"
"132","6899","48.4333,19.7","19.7","48.4333","240","107","0","2000",89,103,14,"Corylus avenula"
"133","6900","48.4667,18.75","18.75","48.4667","310","107","0","2000",68,101,33,"Corylus avenula"
"134","6902","48.6,20.1","20.1","48.6","330","107","0","2000",85,113,28,"Corylus avenula"
"135","6903","48.6833,19.95","19.95","48.6833","460","107","0","2000",76,111,35,"Corylus avenula"
"137","6905","48.65,18.9167","18.9167","48.65","380","107","0","2000",80,112,32,"Corylus avenula"
"138","6908","48.75,18.9333","18.9333","48.75","660","107","0","2000",84,118,34,"Corylus avenula"
"140","6910","48.9167,18.8833","18.8833","48.9167","480","107","0","2000",86,111,25,"Corylus avenula"
"141","6912","49,18.2333","18.2333","49","255","107","0","2000",62,100,38,"Corylus avenula"
"142","6915","49.2167,19.3","19.3","49.2167","475","107","0","2000",80,124,44,"Corylus avenula"
"143","6916","49.3,18.7833","18.7833","49.3","355","107","0","2000",80,110,30,"Corylus avenula"
"144","6919","48.6167,20.2333","20.2333","48.6167","235","107","0","2000",76,111,35,"Corylus avenula"
"146","6922","48.55,20.4167","20.4167","48.55","270","107","0","2000",74,112,38,"Corylus avenula"
"147","6923","48.5833,21.5667","21.5667","48.5833","157","107","0","2000",60,101,41,"Corylus avenula"
"151","6928","48.6833,21.7667","21.7667","48.6833","105","107","0","2000",58,101,43,"Corylus avenula"
"152","6929","48.7333,21.6167","21.6167","48.7333","200","107","0","2000",70,94,24,"Corylus avenula"
"153","6933","48.8167,21.5667","21.5667","48.8167","348","107","0","2000",75,107,32,"Corylus avenula"
"158","6943","49.1167,21.5167","21.5167","49.1167","240","107","0","2000",80,102,22,"Corylus avenula"
"160","6947","49.3833,20.35","20.35","49.3833","499","107","0","2000",82,117,35,"Corylus avenula"
"161","6949","49.3667,18.4833","18.4833","49.3667","590","107","0","2000",91,114,23,"Corylus avenula"
"162","7012","48.25,16.35","16.35","48.25","203","107","0","2000",71,96,25,"Corylus avenula"
"166","7230","41.638,2.355","2.355","41.638","195","107","0","2000",44,73,29,"Corylus avenula"
"172","6450","47.7833,13.2333","13.2333","47.7833","787","107","0","2001",140,130,-10,"Corylus avenula"
"176","6477","48.05,15.2","15.2","48.05","297","107","0","2001",46,94,48,"Corylus avenula"
"177","6480","46.8,13.5667","13.5667","46.8","719","107","0","2001",28,84,56,"Corylus avenula"
"179","6494","46.7,13.6833","13.6833","46.7","748","107","0","2001",48,102,54,"Corylus avenula"
"182","6518","48.3,14.6333","14.6333","48.3","542","107","0","2001",44,100,56,"Corylus avenula"
"185","6540","46.6333,13.15","13.15","46.6333","646","107","0","2001",51,118,67,"Corylus avenula"
"188","6571","48.4833,16.65","16.65","48.4833","196","107","0","2001",57,111,54,"Corylus avenula"
"195","6617","47.4167,13.6333","13.6333","47.4167","1203","107","0","2001",75,115,40,"Corylus avenula"
"196","6620","46.95,14.4167","14.4167","46.95","634","107","0","2001",46,92,46,"Corylus avenula"
"199","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2001",69,122,53,"Corylus avenula"
"202","6662","48.85,15.5","15.5","48.85","470","107","0","2001",63,123,60,"Corylus avenula"
"204","6665","47.5333,15.2333","15.2333","47.5333","784","107","0","2001",71,114,43,"Corylus avenula"
"208","6695","48.95,15.0333","15.0333","48.95","559","107","0","2001",115,100,-15,"Corylus avenula"
"211","6703","48.0167,15.5833","15.5833","48.0167","681","107","0","2001",43,112,69,"Corylus avenula"
"212","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2001",69,115,46,"Corylus avenula"
"213","6708","48.0667,14.45","14.45","48.0667","340","107","0","2001",59,82,23,"Corylus avenula"
"216","6882","48.2167,18.6","18.6","48.2167","163","107","0","2001",49,97,48,"Corylus avenula"
"217","6887","48.4667,18.3167","18.3167","48.4667","342","107","0","2001",71,108,37,"Corylus avenula"
"218","6888","48.5667,18.3","18.3","48.5667","232","107","0","2001",38,98,60,"Corylus avenula"
"220","6891","48.6833,17.6667","17.6667","48.6833","297","107","0","2001",72,118,46,"Corylus avenula"
"221","6892","48.6833,17.0167","17.0167","48.6833","159","107","0","2001",51,99,48,"Corylus avenula"
"223","6895","48.2167,19.95","19.95","48.2167","220","107","0","2001",46,108,62,"Corylus avenula"
"224","6899","48.4333,19.7","19.7","48.4333","240","107","0","2001",70,102,32,"Corylus avenula"
"225","6900","48.4667,18.75","18.75","48.4667","310","107","0","2001",49,116,67,"Corylus avenula"
"226","6902","48.6,20.1","20.1","48.6","330","107","0","2001",77,108,31,"Corylus avenula"
"227","6903","48.6833,19.95","19.95","48.6833","460","107","0","2001",73,107,34,"Corylus avenula"
"228","6905","48.65,18.9167","18.9167","48.65","380","107","0","2001",75,104,29,"Corylus avenula"
"229","6908","48.75,18.9333","18.9333","48.75","660","107","0","2001",69,123,54,"Corylus avenula"
"230","6910","48.9167,18.8833","18.8833","48.9167","480","107","0","2001",77,119,42,"Corylus avenula"
"231","6912","49,18.2333","18.2333","49","255","107","0","2001",47,97,50,"Corylus avenula"
"232","6913","48.8667,20.0167","20.0167","48.8667","765","107","0","2001",100,138,38,"Corylus avenula"
"233","6915","49.2167,19.3","19.3","49.2167","475","107","0","2001",77,129,52,"Corylus avenula"
"234","6916","49.3,18.7833","18.7833","49.3","355","107","0","2001",76,98,22,"Corylus avenula"
"236","6919","48.6167,20.2333","20.2333","48.6167","235","107","0","2001",65,116,51,"Corylus avenula"
"237","6922","48.55,20.4167","20.4167","48.55","270","107","0","2001",69,117,48,"Corylus avenula"
"238","6923","48.5833,21.5667","21.5667","48.5833","157","107","0","2001",52,102,50,"Corylus avenula"
"240","6927","48.7167,20.2667","20.2667","48.7167","415","107","0","2001",50,119,69,"Corylus avenula"
"241","6928","48.6833,21.7667","21.7667","48.6833","105","107","0","2001",41,103,62,"Corylus avenula"
"242","6929","48.7333,21.6167","21.6167","48.7333","200","107","0","2001",41,94,53,"Corylus avenula"
"243","6933","48.8167,21.5667","21.5667","48.8167","348","107","0","2001",71,91,20,"Corylus avenula"
"246","6943","49.1167,21.5167","21.5167","49.1167","240","107","0","2001",71,103,32,"Corylus avenula"
"248","6947","49.3833,20.35","20.35","49.3833","499","107","0","2001",67,117,50,"Corylus avenula"
"256","6477","48.05,15.2","15.2","48.05","297","107","0","2002",30,93,63,"Corylus avenula"
"257","6480","46.8,13.5667","13.5667","46.8","719","107","0","2002",40,81,41,"Corylus avenula"
"259","6518","48.3,14.6333","14.6333","48.3","542","107","0","2002",34,89,55,"Corylus avenula"
"261","6524","46.6333,14.5333","14.5333","46.6333","453","107","0","2002",61,93,32,"Corylus avenula"
"263","6540","46.6333,13.15","13.15","46.6333","646","107","0","2002",67,119,52,"Corylus avenula"
"272","6589","47.4,16.25","16.25","47.4","615","107","0","2002",135,110,-25,"Corylus avenula"
"276","6617","47.4167,13.6333","13.6333","47.4167","1203","107","0","2002",76,137,61,"Corylus avenula"
"277","6620","46.95,14.4167","14.4167","46.95","634","107","0","2002",56,98,42,"Corylus avenula"
"280","6639","47.2333,12.5667","12.5667","47.2333","796","107","0","2002",63,111,48,"Corylus avenula"
"281","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2002",92,128,36,"Corylus avenula"
"285","6665","47.5333,15.2333","15.2333","47.5333","784","107","0","2002",69,111,42,"Corylus avenula"
"288","6695","48.95,15.0333","15.0333","48.95","559","107","0","2002",88,84,-4,"Corylus avenula"
"291","6703","48.0167,15.5833","15.5833","48.0167","681","107","0","2002",88,111,23,"Corylus avenula"
"292","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2002",64,102,38,"Corylus avenula"
"293","6708","48.0667,14.45","14.45","48.0667","340","107","0","2002",34,80,46,"Corylus avenula"
"295","6880","48.0667,18.95","18.95","48.0667","137","107","0","2002",51,95,44,"Corylus avenula"
"296","6882","48.2167,18.6","18.6","48.2167","163","107","0","2002",49,90,41,"Corylus avenula"
"298","6887","48.4667,18.3167","18.3167","48.4667","342","107","0","2002",66,110,44,"Corylus avenula"
"299","6888","48.5667,18.3","18.3","48.5667","232","107","0","2002",51,101,50,"Corylus avenula"
"301","6891","48.6833,17.6667","17.6667","48.6833","297","107","0","2002",66,110,44,"Corylus avenula"
"302","6892","48.6833,17.0167","17.0167","48.6833","159","107","0","2002",47,96,49,"Corylus avenula"
"304","6895","48.2167,19.95","19.95","48.2167","220","107","0","2002",43,112,69,"Corylus avenula"
"306","6898","48.3667,19.2","19.2","48.3667","610","107","0","2002",61,110,49,"Corylus avenula"
"307","6900","48.4667,18.75","18.75","48.4667","310","107","0","2002",64,108,44,"Corylus avenula"
"308","6902","48.6,20.1","20.1","48.6","330","107","0","2002",74,105,31,"Corylus avenula"
"309","6903","48.6833,19.95","19.95","48.6833","460","107","0","2002",84,93,9,"Corylus avenula"
"311","6905","48.65,18.9167","18.9167","48.65","380","107","0","2002",68,100,32,"Corylus avenula"
"312","6907","48.85,19.4667","19.4667","48.85","510","107","0","2002",84,133,49,"Corylus avenula"
"313","6908","48.75,18.9333","18.9333","48.75","660","107","0","2002",65,125,60,"Corylus avenula"
"314","6910","48.9167,18.8833","18.8833","48.9167","480","107","0","2002",75,118,43,"Corylus avenula"
"315","6911","49.1,19","19","49.1","390","107","0","2002",74,106,32,"Corylus avenula"
"316","6912","49,18.2333","18.2333","49","255","107","0","2002",61,80,19,"Corylus avenula"
"317","6915","49.2167,19.3","19.3","49.2167","475","107","0","2002",69,123,54,"Corylus avenula"
"318","6916","49.3,18.7833","18.7833","49.3","355","107","0","2002",76,102,26,"Corylus avenula"
"320","6919","48.6167,20.2333","20.2333","48.6167","235","107","0","2002",60,108,48,"Corylus avenula"
"322","6922","48.55,20.4167","20.4167","48.55","270","107","0","2002",78,112,34,"Corylus avenula"
"323","6923","48.5833,21.5667","21.5667","48.5833","157","107","0","2002",67,100,33,"Corylus avenula"
"327","6928","48.6833,21.7667","21.7667","48.6833","105","107","0","2002",49,100,51,"Corylus avenula"
"328","6929","48.7333,21.6167","21.6167","48.7333","200","107","0","2002",51,104,53,"Corylus avenula"
"332","6933","48.8167,21.5667","21.5667","48.8167","348","107","0","2002",67,101,34,"Corylus avenula"
"335","6943","49.1167,21.5167","21.5167","49.1167","240","107","0","2002",70,105,35,"Corylus avenula"
"337","6947","49.3833,20.35","20.35","49.3833","499","107","0","2002",72,120,48,"Corylus avenula"
"338","6949","49.3667,18.4833","18.4833","49.3667","590","107","0","2002",77,116,39,"Corylus avenula"
"339","7012","48.25,16.35","16.35","48.25","203","107","0","2002",39,90,51,"Corylus avenula"
"344","6450","47.7833,13.2333","13.2333","47.7833","787","107","0","2003",129,122,-7,"Corylus avenula"
"347","6477","48.05,15.2","15.2","48.05","297","107","0","2003",69,107,38,"Corylus avenula"
"349","6494","46.7,13.6833","13.6833","46.7","748","107","0","2003",68,123,55,"Corylus avenula"
"352","6518","48.3,14.6333","14.6333","48.3","542","107","0","2003",116,108,-8,"Corylus avenula"
"354","6524","46.6333,14.5333","14.5333","46.6333","453","107","0","2003",79,118,39,"Corylus avenula"
"355","6540","46.6333,13.15","13.15","46.6333","646","107","0","2003",76,113,37,"Corylus avenula"
"356","6542","46.7167,14.4167","14.4167","46.7167","1023","107","0","2003",86,118,32,"Corylus avenula"
"361","6571","48.4833,16.65","16.65","48.4833","196","107","0","2003",78,102,24,"Corylus avenula"
"365","6589","47.4,16.25","16.25","47.4","615","107","0","2003",51,92,41,"Corylus avenula"
"369","6609","47.3667,13.65","13.65","47.3667","1080","107","0","2003",128,118,-10,"Corylus avenula"
"370","6620","46.95,14.4167","14.4167","46.95","634","107","0","2003",60,117,57,"Corylus avenula"
"372","6628","48.35,14.8833","14.8833","48.35","788","107","0","2003",76,114,38,"Corylus avenula"
"376","6639","47.2333,12.5667","12.5667","47.2333","796","107","0","2003",87,118,31,"Corylus avenula"
"377","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2003",84,124,40,"Corylus avenula"
"381","6662","48.85,15.5","15.5","48.85","470","107","0","2003",69,106,37,"Corylus avenula"
"383","6665","47.5333,15.2333","15.2333","47.5333","784","107","0","2003",85,122,37,"Corylus avenula"
"387","6695","48.95,15.0333","15.0333","48.95","559","107","0","2003",92,117,25,"Corylus avenula"
"390","6703","48.0167,15.5833","15.5833","48.0167","681","107","0","2003",58,120,62,"Corylus avenula"
"391","6705","47.5667,12.6833","12.6833","47.5667","629","107","0","2003",85,110,25,"Corylus avenula"
"392","6708","48.0667,14.45","14.45","48.0667","340","107","0","2003",67,93,26,"Corylus avenula"
"394","6880","48.0667,18.95","18.95","48.0667","137","107","0","2003",74,100,26,"Corylus avenula"
"395","6882","48.2167,18.6","18.6","48.2167","163","107","0","2003",85,104,19,"Corylus avenula"
"397","6887","48.4667,18.3167","18.3167","48.4667","342","107","0","2003",83,112,29,"Corylus avenula"
"398","6888","48.5667,18.3","18.3","48.5667","232","107","0","2003",72,104,32,"Corylus avenula"
"399","6891","48.6833,17.6667","17.6667","48.6833","297","107","0","2003",72,118,46,"Corylus avenula"
"400","6892","48.6833,17.0167","17.0167","48.6833","159","107","0","2003",58,97,39,"Corylus avenula"
"402","6895","48.2167,19.95","19.95","48.2167","220","107","0","2003",77,108,31,"Corylus avenula"
"404","6898","48.3667,19.2","19.2","48.3667","610","107","0","2003",78,113,35,"Corylus avenula"
"405","6899","48.4333,19.7","19.7","48.4333","240","107","0","2003",84,105,21,"Corylus avenula"
"406","6900","48.4667,18.75","18.75","48.4667","310","107","0","2003",74,105,31,"Corylus avenula"
"408","6902","48.6,20.1","20.1","48.6","330","107","0","2003",83,112,29,"Corylus avenula"
"410","6905","48.65,18.9167","18.9167","48.65","380","107","0","2003",80,106,26,"Corylus avenula"
"411","6907","48.85,19.4667","19.4667","48.85","510","107","0","2003",87,114,27,"Corylus avenula"
"412","6908","48.75,18.9333","18.9333","48.75","660","107","0","2003",84,124,40,"Corylus avenula"
"413","6910","48.9167,18.8833","18.8833","48.9167","480","107","0","2003",83,116,33,"Corylus avenula"
"414","6911","49.1,19","19","49.1","390","107","0","2003",85,120,35,"Corylus avenula"
"415","6912","49,18.2333","18.2333","49","255","107","0","2003",64,89,25,"Corylus avenula"
"416","6913","48.8667,20.0167","20.0167","48.8667","765","107","0","2003",88,118,30,"Corylus avenula"
"417","6915","49.2167,19.3","19.3","49.2167","475","107","0","2003",79,125,46,"Corylus avenula"
"418","6916","49.3,18.7833","18.7833","49.3","355","107","0","2003",85,112,27,"Corylus avenula"
"419","6919","48.6167,20.2333","20.2333","48.6167","235","107","0","2003",79,116,37,"Corylus avenula"
"420","6922","48.55,20.4167","20.4167","48.55","270","107","0","2003",79,98,19,"Corylus avenula"
"421","6923","48.5833,21.5667","21.5667","48.5833","157","107","0","2003",76,105,29,"Corylus avenula"
"423","6927","48.7167,20.2667","20.2667","48.7167","415","107","0","2003",57,116,59,"Corylus avenula"
"424","6928","48.6833,21.7667","21.7667","48.6833","105","107","0","2003",70,112,42,"Corylus avenula"
"425","6929","48.7333,21.6167","21.6167","48.7333","200","107","0","2003",78,100,22,"Corylus avenula"
"426","6933","48.8167,21.5667","21.5667","48.8167","348","107","0","2003",92,102,10,"Corylus avenula"
"429","6943","49.1167,21.5167","21.5167","49.1167","240","107","0","2003",87,118,31,"Corylus avenula"
"432","6949","49.3667,18.4833","18.4833","49.3667","590","107","0","2003",88,118,30,"Corylus avenula"
"433","7012","48.25,16.35","16.35","48.25","203","107","0","2003",70,95,25,"Corylus avenula"
"438","6450","47.7833,13.2333","13.2333","47.7833","787","107","0","2004",143,136,-7,"Corylus avenula"
"441","6477","48.05,15.2","15.2","48.05","297","107","0","2004",37,104,67,"Corylus avenula"
"442","6480","46.8,13.5667","13.5667","46.8","719","107","0","2004",40,98,58,"Corylus avenula"
"446","6518","48.3,14.6333","14.6333","48.3","542","107","0","2004",76,111,35,"Corylus avenula"
"447","6524","46.6333,14.5333","14.5333","46.6333","453","107","0","2004",72,115,43,"Corylus avenula"
"450","6540","46.6333,13.15","13.15","46.6333","646","107","0","2004",88,120,32,"Corylus avenula"
"451","6542","46.7167,14.4167","14.4167","46.7167","1023","107","0","2004",77,121,44,"Corylus avenula"
"455","6571","48.4833,16.65","16.65","48.4833","196","107","0","2004",76,105,29,"Corylus avenula"
"461","6589","47.4,16.25","16.25","47.4","615","107","0","2004",111,116,5,"Corylus avenula"
"464","6595","46.7167,13.85","13.85","46.7167","870","107","0","2004",76,121,45,"Corylus avenula"
"467","6609","47.3667,13.65","13.65","47.3667","1080","107","0","2004",137,123,-14,"Corylus avenula"
"468","6617","47.4167,13.6333","13.6333","47.4167","1203","107","0","2004",78,140,62,"Corylus avenula"
"470","6620","46.95,14.4167","14.4167","46.95","634","107","0","2004",72,115,43,"Corylus avenula"
"472","6628","48.35,14.8833","14.8833","48.35","788","107","0","2004",81,138,57,"Corylus avenula"
"476","6639","47.2333,12.5667","12.5667","47.2333","796","107","0","2004",107,131,24,"Corylus avenula"
"477","6646","47.1333,13.8667","13.8667","47.1333","1122","107","0","2004",93,126,33,"Corylus avenula"
"482","6662","48.85,15.5","15.5","48.85","470","107","0","2004",58,107,49,"Corylus avenula"
"484","6665","47.5333,15.2333","15.2333","47.5333","784","107","0","2004",86,123,37,"Corylus avenula"
"487","6695","48.95,15.0333","15.0333","48.95","559","107","0","2004",120,118,-2,"Corylus avenula"
"489","6703","48.0167,15.5833","15.5833","48.0167","681","107","0","2004",78,111,33,"Corylus avenula"
"490","6708","48.0667,14.45","14.45","48.0667","340","107","0","2004",37,93,56,"Corylus avenula"
"493","6880","48.0667,18.95","18.95","48.0667","137","107","0","2004",78,80,2,"Corylus avenula"
"494","6882","48.2167,18.6","18.6","48.2167","163","107","0","2004",71,74,3,"Corylus avenula"
"496","6887","48.4667,18.3167","18.3167","48.4667","342","107","0","2004",77,102,25,"Corylus avenula"
"497","6888","48.5667,18.3","18.3","48.5667","232","107","0","2004",75,88,13,"Corylus avenula"
"499","6891","48.6833,17.6667","17.6667","48.6833","297","107","0","2004",76,83,7,"Corylus avenula"
"500","6892","48.6833,17.0167","17.0167","48.6833","159","107","0","2004",61,97,36,"Corylus avenula"
"502","6895","48.2167,19.95","19.95","48.2167","220","107","0","2004",74,78,4,"Corylus avenula"
"504","6898","48.3667,19.2","19.2","48.3667","610","107","0","2004",78,90,12,"Corylus avenula"
"505","6899","48.4333,19.7","19.7","48.4333","240","107","0","2004",85,88,3,"Corylus avenula"
"506","6900","48.4667,18.75","18.75","48.4667","310","107","0","2004",75,85,10,"Corylus avenula"
"508","6902","48.6,20.1","20.1","48.6","330","107","0","2004",85,91,6,"Corylus avenula"
